frame_id,image_file,timestamp_sec,odom_x_cm,odom_y_cm,odom_theta_rad
0,frame_00000.png,1777202531.1935508,0.0,0.0,0.0
1,frame_00001.png,1777202554.1456938,161.0858097796198,-1.6909179151324263,0.25675836384392703
2,frame_00002.png,1777202643.8625822,133.7656554778756,-27.6418949667712,-2.4468977546981727
3,frame_00003.png,1777202663.9336436,28.60164995458105,-69.30807772642106,-3.0282659122128552
4,frame_00004.png,1777202683.5171144,-26.63079777498445,-93.48210752000122,-2.6037780914262214
5,frame_00005.png,1777202732.6457963,-12.384122995674513,34.60612894715029,2.0134542439702043
6,frame_00006.png,1777202763.2300096,-20.40360485845314,128.36553142662157,0.7455906292687047
7,frame_00007.png,1777202778.154402,-83.65631410421622,96.0078961767399,0.5486324979379611
8,frame_00008.png,1777202844.436095,-341.9704417110909,131.58770214313645,2.945013957477565
9,frame_00009.png,1777202849.6118214,-392.67294960895515,141.68507292007854,2.9450148518938644
10,frame_00010.png,1777202850.1166842,-397.47788479992016,142.6419709754135,2.9450146250549896
11,frame_00011.png,1777202850.618252,-402.48002716303233,143.63814092666038,2.945015207798244
12,frame_00012.png,1777202851.1276417,-407.285019408164,144.59504753665655,2.945014865470018
13,frame_00013.png,1777202851.6352153,-412.48323907316177,145.63026390069328,2.9450156611573037
14,frame_00014.png,1777202852.1402693,-417.28838829924916,146.58720402949692,2.9450150678328946
15,frame_00015.png,1777202852.6462517,-421.9961167773256,147.52473977684562,2.945015825297137
16,frame_00016.png,1777202853.1562371,-427.2918118745219,148.5793675618584,2.9450153575309335
17,frame_00017.png,1777202853.6614203,-431.99929295371425,149.51685530800188,2.945016309059696
18,frame_00018.png,1777202854.1644492,-437.1971380615793,150.55199654960322,2.945015490920328
19,frame_00019.png,1777202854.6658185,-442.590674749861,151.62611070095534,2.94501679574846
20,frame_00020.png,1777202855.1690376,-446.7099952842304,152.44646276716028,2.945015692105602
21,frame_00021.png,1777202855.669863,-451.9074512343194,153.4815288810817,2.9450170276204197
22,frame_00022.png,1777202856.1713014,-456.71342405743013,154.4386237077357,2.9450156760348802
23,frame_00023.png,1777202856.6730542,-461.42033887276807,155.37599988320142,2.9450173486904907
