frame_id,image_file,timestamp_sec,odom_x_cm,odom_y_cm,odom_theta_rad
0,frame_00000.png,1777407448.9607954,0.0,0.0,0.0
1,frame_00001.png,1777407450.648308,16.79916107237367,-3.836579208099597e-06,-2.1446632336719063e-07
2,frame_00002.png,1777407452.801629,38.30043874645992,1.2866150498913145e-06,-1.7321521950108831e-07
3,frame_00003.png,1777407454.785053,58.100720076500615,-1.7504295327576305e-06,-2.429328898045924e-07
4,frame_00004.png,1777407456.3615067,73.79909317986517,-9.061324710268302e-06,-3.726450366059453e-07
5,frame_00005.png,1777407469.5414274,131.12747782796455,-0.4580640254209571,0.27152725025381086
6,frame_00006.png,1777407471.785814,131.28051973240264,-0.4974185881094216,0.42059006993542836
7,frame_00007.png,1777407476.5806217,129.29842399315922,-1.348575088068276,0.5243826019880515
8,frame_00008.png,1777407481.7354515,129.54530225588297,-1.2685274667326842,0.7849433791933254
9,frame_00009.png,1777407486.500634,131.68178199706577,-1.1653944380519705,0.9894640284937246
10,frame_00010.png,1777407497.509922,137.05804834281554,23.37450464985359,1.3082036277025226
11,frame_00011.png,1777407499.191119,141.39270650109694,39.500547945901666,1.308204594092249
12,frame_00012.png,1777407501.6094506,145.27824298359818,49.080128234908635,1.4255980459095383
13,frame_00013.png,1777407503.52381,144.68585813802295,48.10691929732313,1.4665077996369797
14,frame_00014.png,1777407504.7761784,143.59802021958433,48.18285163322845,1.5652889194153303
15,frame_00015.png,1777407506.335394,142.68250863665227,48.13021417610874,1.667642131005831
16,frame_00016.png,1777407507.8015845,142.63980348888978,47.945576647971876,1.7421676557682604
17,frame_00017.png,1777407509.976728,141.86067898263605,47.90730868471285,1.8435996265146466
18,frame_00018.png,1777407513.4581397,134.84824337562063,72.97468698871619,1.8435631215978256
19,frame_00019.png,1777407516.757939,125.98495751501281,104.6589017390931,1.843562036053327
20,frame_00020.png,1777407520.9883356,119.41159907322526,120.88302868269443,2.024421811630895
21,frame_00021.png,1777407522.7579727,119.58240637614051,121.05658967534228,2.1362438265801362
22,frame_00022.png,1777407524.5051103,120.36968348664718,121.68597908446367,2.2299817896661382
23,frame_00023.png,1777407526.6569693,112.71459410946062,130.750765318302,2.2739524147386625
24,frame_00024.png,1777407528.565047,100.42895928335327,145.24374251563285,2.2739527571436264
25,frame_00025.png,1777407534.9655793,92.06527986452377,158.96290844060735,2.535886972676993
26,frame_00026.png,1777407539.2459447,92.23386987325847,160.6388332107118,2.7000396840653966
27,frame_00027.png,1777407541.3302498,91.92665260523233,159.66453179143372,2.8528858779308344
28,frame_00028.png,1777407543.3312397,91.46436983431349,157.80515427713163,3.027000670784057
29,frame_00029.png,1777407545.414598,91.47140192957195,156.22404565266373,-3.111733083221461
30,frame_00030.png,1777407552.8857934,55.664810126019795,147.50876943666063,-2.823902045584422
31,frame_00031.png,1777407557.2292798,14.532344551159934,133.9832815733915,-2.823903632127767
32,frame_00032.png,1777407560.0224936,-11.969133203069461,125.26887660762141,-2.8239038194207273
33,frame_00033.png,1777407565.3700418,-26.644987770236675,119.83603003220898,-2.706795302830459
34,frame_00034.png,1777407572.1475081,-29.348413551440345,123.038891734711,-2.328077524288652
35,frame_00035.png,1777407576.2967036,-28.154082135511217,122.48539835893958,-2.006547077376559
36,frame_00036.png,1777407580.888981,-25.836699485754256,121.60248475617502,-1.7802338955618966
37,frame_00037.png,1777407584.9350817,-29.151397990713367,121.77901277742929,-1.472046007171225
38,frame_00038.png,1777407588.294489,-31.0590235237399,121.53715348461242,-1.2960101968400128
39,frame_00039.png,1777407593.3985813,-28.399452771878796,123.15449977847183,-0.9159033726759054
40,frame_00040.png,1777407598.6834893,-7.683940216070167,103.77682495013026,-0.7908506571131304
41,frame_00041.png,1777407602.7510085,20.866742882368456,74.91305620849703,-0.7908516290642291
42,frame_00042.png,1777407606.2745183,30.00274335729535,63.05521991485366,-0.6201430173257703
43,frame_00043.png,1777407611.4002151,28.35707627865836,59.27172295251948,-0.24083921605170477
44,frame_00044.png,1777407613.394634,28.109151341733245,57.51166777006775,-0.07961491001736754
45,frame_00045.png,1777407614.7485657,28.099825706869808,56.406353744464845,0.020986326740475736
